age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
32,Privy-small-business,Bachelors,Separated,Prof-specialty,Not-in-family,Male,USA,"(75K, 87.5K]"
17,Local-gov,11th,Young-adult,Prof-specialty,In-family,Female,USA,"(37.5K, 50K]"
61,Federal-gov,Masters,Married-civ-spouse,Tech-support,In-family,Female,USA,"above 87.5k"
56,Privy-small-business,HS-grad,Widowed,Craft-repair,Unmarried,Male,USA,"[0, 12.5K]"
50,Privy-small-business,HS-grad,Engaged,Exec-managerial,Unmarried,Male,USA,"[0, 12.5K]"
32,Privy-corporate,Assoc-voc,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
41,Privy-small-business,College-1yr+,Separated,Machine-op-inspct,Not-in-family,Male,USA,"(37.5K, 50K]"
41,Privy-corporate,Masters,Middle-aged,Prof-specialty,Not-in-family,Male,USA,"(12.5K, 25K]"
19,Privy-corporate,10th,Middle-aged,Handlers-cleaners,Not-in-family,Male,USA,"[0, 12.5K]"
18,Privy-small-business,HS-grad,Young-adult,Handlers-cleaners,In-family,Male,USA,"[0, 12.5K]"
25,Privy-small-business,Bachelors,Engaged,Adm-clerical,In-family,Female,USA,"(37.5K, 50K]"
21,Privy-small-business,HS-grad,Middle-aged,Other-service,Other-relative,Female,El-Salvador,"[0, 12.5K]"
34,Privy-corporate,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(75K, 87.5K]"
31,Privy-small-business,9th,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"[0, 12.5K]"
36,Privy-small-business,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(12.5K, 25K]"
19,Privy-small-business,College-<1yr,Middle-aged,Other-service,Other-relative,Female,USA,"[0, 12.5K]"
35,Privy-small-business,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(25K, 37.5K]"
39,Privy-small-business,HS-grad,Divorced,Sales,Not-in-family,Female,USA,"(25K, 37.5K]"
30,Privy-corporate,Assoc-voc,Married-civ-spouse,Exec-managerial,In-family,Female,USA,"(75K, 87.5K]"
59,Privy-small-business,Bachelors,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(75K, 87.5K]"
28,Privy-small-business,College-<1yr,Separated,Adm-clerical,Unmarried,Female,USA,"[0, 12.5K]"
47,Privy-corporate,Doctorate,Young-adult,Prof-specialty,In-family,Female,USA,"[0, 12.5K]"
27,Privy-corporate,Bachelors,Engaged,Prof-specialty,In-family,Male,USA,"(37.5K, 50K]"
56,Privy-small-business,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(50K, 62.5K]"
18,Privy-small-business,HS-grad,Engaged,Sales,In-family,Female,USA,"(12.5K, 25K]"
56,Privy-small-business,HS-grad,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(50K, 62.5K]"
40,Self-emp-inc,Bachelors,Middle-aged,Exec-managerial,Not-in-family,Male,USA,"(62.5K, 75K]"
39,Self-emp-inc,College-1yr+,Married-civ-spouse,Prof-specialty,In-family,Male,Caribbean,"(75K, 87.5K]"
24,Privy-corporate,HS-grad,Middle-aged,Other-service,In-family,Male,USA,"[0, 12.5K]"
23,Privy-corporate,HS-grad,Engaged,Adm-clerical,Not-in-family,Female,USA,"(12.5K, 25K]"
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"(37.5K, 50K]"
55,Privy-small-business,College-<1yr,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"(12.5K, 25K]"
23,Privy-small-business,College-1yr+,Married-civ-spouse,Sales,In-family,Male,USA,"(25K, 37.5K]"
39,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"(50K, 62.5K]"
32,Privy-corporate,HS-grad,Divorced,Craft-repair,In-family,Male,USA,"(12.5K, 25K]"
32,Privy-corporate,HS-grad,Married-civ-spouse,Other-service,In-family,Male,Caribbean,"(37.5K, 50K]"
17,Privy-small-business,11th,Engaged,Handlers-cleaners,In-family,Male,USA,"[0, 12.5K]"
29,Privy-corporate,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Female,USA,"(12.5K, 25K]"
54,Privy-corporate,HS-grad,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(25K, 37.5K]"
37,Privy-corporate,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,Female,USA,"[0, 12.5K]"
48,Privy-small-business,Masters,Middle-aged,Adm-clerical,Not-in-family,Female,USA,"(25K, 37.5K]"
17,Privy-corporate,10th,Dating,Other-service,In-family,Female,USA,"(12.5K, 25K]"
41,Privy-small-business,HS-grad,Divorced,Other-service,Not-in-family,Male,USA,"(25K, 37.5K]"
43,Self-emp-not-inc,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Female,USA,"(12.5K, 25K]"
29,Privy-corporate,HS-grad,Young-adult,Machine-op-inspct,Unmarried,Female,USA,"(12.5K, 25K]"
43,Privy-corporate,Bachelors,Married-civ-spouse,Transport-moving,In-family,Male,USA,"above 87.5k"
46,Federal-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,Male,USA,"(37.5K, 50K]"
42,Privy-small-business,HS-grad,Middle-aged,Machine-op-inspct,In-family,Female,USA,"(25K, 37.5K]"
36,Privy-corporate,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"above 87.5k"
31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
60,Privy-corporate,11th,Married-civ-spouse,Sales,In-family,Male,USA,"(62.5K, 75K]"
50,Privy-corporate,Assoc-voc,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"above 87.5k"
30,Privy-corporate,College-1yr+,Separated,Machine-op-inspct,Not-in-family,Male,USA,"(37.5K, 50K]"
22,Privy-small-business,HS-grad,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(12.5K, 25K]"
57,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(25K, 37.5K]"
43,Privy-corporate,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,USA,"(12.5K, 25K]"
58,Privy-small-business,College-<1yr,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(37.5K, 50K]"
26,Local-gov,Bachelors,Engaged,Prof-specialty,In-family,Male,USA,"[0, 12.5K]"
26,Privy-small-business,College-1yr+,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(25K, 37.5K]"
38,Privy-small-business,College-1yr+,Young-adult,Exec-managerial,Not-in-family,Female,USA,"(62.5K, 75K]"
26,Privy-small-business,Bachelors,Engaged,Prof-specialty,Not-in-family,Male,Scotland,"(37.5K, 50K]"
59,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"(62.5K, 75K]"
41,Privy-small-business,College-<1yr,Married-spouse-absent,Other-service,Unmarried,Male,USA,"(37.5K, 50K]"
21,Privy-corporate,College-<1yr,Middle-aged,Tech-support,In-family,Female,USA,"(25K, 37.5K]"
30,Privy-corporate,HS-grad,Separated,Handlers-cleaners,In-family,Male,USA,"[0, 12.5K]"
36,Privy-corporate,College-<1yr,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"[0, 12.5K]"
43,Privy-corporate,College-1yr+,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(62.5K, 75K]"
68,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"(25K, 37.5K]"
18,Privy-corporate,HS-grad,Middle-aged,Other-service,Not-in-family,Female,USA,"(25K, 37.5K]"
23,Privy-corporate,Bachelors,Young-adult,Exec-managerial,Unmarried,Female,USA,"[0, 12.5K]"
43,Privy-corporate,Masters,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"above 87.5k"
44,Privy-corporate,HS-grad,Divorced,Other-service,Unmarried,Female,USA,"[0, 12.5K]"
43,Privy-corporate,College-<1yr,Married-civ-spouse,Sales,In-family,Male,USA,"(12.5K, 25K]"
59,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"(37.5K, 50K]"
35,Privy-small-business,7th-8th,Married-spouse-absent,Other-service,Not-in-family,Male,Mexico,"(25K, 37.5K]"
61,Privy-small-business,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(75K, 87.5K]"
52,State-gov,College-1yr+,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"above 87.5k"
37,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(75K, 87.5K]"
57,Privy-small-business,College-<1yr,Married-spouse-absent,Sales,In-family,Female,USA,"(75K, 87.5K]"
30,Privy-small-business,Masters,Engaged,Prof-specialty,Not-in-family,Female,USA,"(12.5K, 25K]"
38,Privy-corporate,Assoc-voc,Dating,Farming-fishing,Not-in-family,Male,USA,"(25K, 37.5K]"
46,Privy-corporate,College-<1yr,Divorced,Other-service,In-family,Female,USA,"(37.5K, 50K]"
22,Privy-small-business,HS-grad,Engaged,Other-service,In-family,Male,USA,"[0, 12.5K]"
64,Privy-corporate,College-<1yr,Divorced,Tech-support,Unmarried,Female,USA,"(25K, 37.5K]"
45,Privy-corporate,Assoc-voc,Divorced,Sales,Not-in-family,Male,USA,"[0, 12.5K]"
31,Local-gov,College-1yr+,Married-civ-spouse,Protective-serv,In-family,Male,USA,"(50K, 62.5K]"
20,Privy-corporate,HS-grad,Dating,Craft-repair,In-family,Male,USA,"(37.5K, 50K]"
29,Privy-small-business,College-<1yr,Dating,Sales,Not-in-family,Male,USA,"[0, 12.5K]"
23,Privy-small-business,College-1yr+,Engaged,Exec-managerial,In-family,Male,USA,"(37.5K, 50K]"
62,Privy-small-business,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(25K, 37.5K]"
41,Self-emp-inc,College-1yr+,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"above 87.5k"
42,Self-emp-inc,Bachelors,Dating,Prof-specialty,Not-in-family,Male,USA,"(37.5K, 50K]"
31,Privy-small-business,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(75K, 87.5K]"
25,Privy-corporate,Bachelors,Young-adult,Sales,In-family,Male,USA,"[0, 12.5K]"
61,Privy-small-business,10th,Middle-aged,Transport-moving,Not-in-family,Male,USA,"[0, 12.5K]"
27,Privy-corporate,Bachelors,Middle-aged,Adm-clerical,Not-in-family,Male,USA,"(25K, 37.5K]"
40,Privy-small-business,HS-grad,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(37.5K, 50K]"
49,Privy-corporate,HS-grad,Divorced,Other-service,Unmarried,Male,USA,"(25K, 37.5K]"
21,Privy-small-business,College-<1yr,Middle-aged,Craft-repair,Not-in-family,Male,USA,"(37.5K, 50K]"
22,State-gov,Bachelors,Middle-aged,Prof-specialty,In-family,Male,USA,"[0, 12.5K]"
24,Privy-corporate,Assoc-voc,Young-adult,Sales,Not-in-family,Male,USA,"(12.5K, 25K]"
37,Privy-small-business,Assoc-voc,Divorced,Other-service,Not-in-family,Female,USA,"(37.5K, 50K]"
46,Local-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(50K, 62.5K]"
35,Privy-corporate,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"(50K, 62.5K]"
41,Privy-small-business,Assoc-acdm,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(50K, 62.5K]"
23,Privy-small-business,College-<1yr,Engaged,Machine-op-inspct,Not-in-family,Male,USA,"[0, 12.5K]"
34,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"[0, 12.5K]"
39,Privy-corporate,College-1yr+,Married-civ-spouse,Exec-managerial,In-family,Female,USA,"(50K, 62.5K]"
29,Privy-corporate,HS-grad,Divorced,Other-service,Not-in-family,Female,USA,"[0, 12.5K]"
24,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"[0, 12.5K]"
54,Privy-small-business,HS-grad,Divorced,Other-service,Not-in-family,Female,USA,"(25K, 37.5K]"
28,Privy-corporate,College-<1yr,Dating,Sales,Not-in-family,Female,USA,"(25K, 37.5K]"
25,Self-emp-not-inc,11th,Dating,Sales,In-family,Male,USA,"(12.5K, 25K]"
50,Privy-small-business,College-1yr+,Divorced,Tech-support,Not-in-family,Female,USA,"(37.5K, 50K]"
59,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(50K, 62.5K]"
58,Privy-corporate,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"above 87.5k"
55,Privy-corporate,College-1yr+,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(75K, 87.5K]"
58,Privy-small-business,College-<1yr,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(50K, 62.5K]"
46,Privy-corporate,Bachelors,Separated,Prof-specialty,Unmarried,Female,USA,"(62.5K, 75K]"
40,Privy-small-business,College-<1yr,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"above 87.5k"
40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,In-family,Male,USA,"[0, 12.5K]"
57,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Female,USA,"(12.5K, 25K]"
46,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(37.5K, 50K]"
36,Privy-corporate,HS-grad,Middle-aged,Craft-repair,Not-in-family,Male,USA,"[0, 12.5K]"
29,Privy-corporate,College-1yr+,Dating,Other-service,In-family,Female,USA,"(37.5K, 50K]"
32,Privy-small-business,HS-grad,Engaged,Adm-clerical,Not-in-family,Female,USA,"(25K, 37.5K]"
24,Self-emp-not-inc,HS-grad,Engaged,Craft-repair,Not-in-family,Male,USA,"(12.5K, 25K]"
63,Privy-corporate,Masters,Married-civ-spouse,Prof-specialty,In-family,Male,India,"(75K, 87.5K]"
23,Privy-small-business,College-<1yr,Young-adult,Other-service,In-family,Female,USA,"(25K, 37.5K]"
36,Privy-small-business,HS-grad,Divorced,Other-service,Unmarried,Female,USA,"(12.5K, 25K]"
31,Privy-corporate,Bachelors,Engaged,Sales,Not-in-family,Female,USA,"above 87.5k"
52,Self-emp-not-inc,College-<1yr,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"(62.5K, 75K]"
60,Local-gov,10th,Divorced,Adm-clerical,Unmarried,Female,USA,"(25K, 37.5K]"
31,Privy-small-business,HS-grad,Married-spouse-absent,Handlers-cleaners,Not-in-family,Male,Mexico,"(37.5K, 50K]"
35,Local-gov,HS-grad,Engaged,Adm-clerical,Not-in-family,Female,USA,"(12.5K, 25K]"
24,Federal-gov,Bachelors,Middle-aged,Exec-managerial,Not-in-family,Female,USA,"(37.5K, 50K]"
38,Privy-small-business,College-<1yr,Divorced,Adm-clerical,In-family,Male,USA,"(25K, 37.5K]"
42,Privy-small-business,HS-grad,Dating,Other-service,Not-in-family,Male,USA,"(12.5K, 25K]"
24,Privy-corporate,HS-grad,Engaged,Handlers-cleaners,Other-relative,Male,USA,"[0, 12.5K]"
42,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,Female,USA,"[0, 12.5K]"
54,Privy-corporate,5th-6th,Divorced,Machine-op-inspct,Other-relative,Female,Nicaragua,"(25K, 37.5K]"
19,Privy-corporate,HS-grad,Middle-aged,Other-service,Not-in-family,Male,USA,"(25K, 37.5K]"
20,Privy-corporate,College-1yr+,Young-adult,Other-service,In-family,Female,USA,"(37.5K, 50K]"
21,Privy-small-business,Assoc-voc,Dating,Machine-op-inspct,Not-in-family,Male,USA,"(12.5K, 25K]"
30,Privy-corporate,HS-grad,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(37.5K, 50K]"
34,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
22,Self-emp-not-inc,College-<1yr,Middle-aged,Other-service,In-family,Male,USA,"(25K, 37.5K]"
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(12.5K, 25K]"
32,Privy-small-business,College-1yr+,Dating,Adm-clerical,Unmarried,Female,China,"(25K, 37.5K]"
28,Privy-small-business,College-<1yr,Dating,Exec-managerial,Not-in-family,Male,USA,"(37.5K, 50K]"
31,Privy-corporate,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"[0, 12.5K]"
40,Privy-corporate,HS-grad,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"above 87.5k"
30,Privy-small-business,College-<1yr,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
28,Privy-small-business,Assoc-voc,Young-adult,Exec-managerial,Not-in-family,Female,USA,"(25K, 37.5K]"
21,Privy-small-business,College-1yr+,Young-adult,Machine-op-inspct,Not-in-family,Male,USA,"(12.5K, 25K]"
25,Local-gov,Bachelors,Dating,Prof-specialty,In-family,Male,Guatemala,"[0, 12.5K]"
47,Privy-small-business,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(37.5K, 50K]"
50,Privy-small-business,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(50K, 62.5K]"
23,Privy-small-business,HS-grad,Middle-aged,Sales,In-family,Male,USA,"[0, 12.5K]"
54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"(12.5K, 25K]"
24,Local-gov,HS-grad,Dating,Other-service,In-family,Male,USA,"(25K, 37.5K]"
29,Privy-small-business,Bachelors,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"[0, 12.5K]"
36,Privy-small-business,Assoc-voc,Middle-aged,Prof-specialty,Unmarried,Female,USA,"(37.5K, 50K]"
46,Privy-corporate,Assoc-voc,Divorced,Exec-managerial,Not-in-family,Male,USA,"[0, 12.5K]"
39,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(25K, 37.5K]"
46,Privy-small-business,College-<1yr,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(37.5K, 50K]"
36,Local-gov,Assoc-voc,Divorced,Exec-managerial,Unmarried,Female,USA,"(25K, 37.5K]"
64,Privy-corporate,HS-grad,Widowed,Adm-clerical,Not-in-family,Female,USA,"(25K, 37.5K]"
51,Privy-corporate,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(75K, 87.5K]"
57,Privy-corporate,Assoc-voc,Divorced,Machine-op-inspct,Not-in-family,Male,USA,"(37.5K, 50K]"
21,Privy-small-business,HS-grad,Middle-aged,Adm-clerical,In-family,Female,USA,"(37.5K, 50K]"
53,Privy-small-business,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"above 87.5k"
61,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"[0, 12.5K]"
50,Privy-small-business,HS-grad,Married-spouse-absent,Adm-clerical,Other-relative,Female,USA,"[0, 12.5K]"
74,Privy-corporate,College-<1yr,Divorced,Sales,Not-in-family,Female,USA,"(75K, 87.5K]"
22,State-gov,College-1yr+,Engaged,Adm-clerical,Not-in-family,Female,USA,"(12.5K, 25K]"
25,Self-emp-not-inc,HS-grad,Engaged,Farming-fishing,In-family,Male,USA,"(37.5K, 50K]"
63,Self-emp-not-inc,Masters,Separated,Prof-specialty,Not-in-family,Male,USA,"above 87.5k"
38,Self-emp-inc,College-<1yr,Divorced,Prof-specialty,Not-in-family,Male,USA,"[0, 12.5K]"
46,Privy-small-business,Masters,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"above 87.5k"
35,Self-emp-not-inc,College-1yr+,Dating,Other-service,Not-in-family,Male,USA,"(12.5K, 25K]"
54,Privy-small-business,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(37.5K, 50K]"
50,Privy-small-business,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(50K, 62.5K]"
37,Federal-gov,College-1yr+,Engaged,Exec-managerial,In-family,Female,USA,"(37.5K, 50K]"
37,Privy-small-business,HS-grad,Divorced,Other-service,Not-in-family,Female,USA,"(25K, 37.5K]"
29,Privy-corporate,Bachelors,Engaged,Sales,Not-in-family,Male,USA,"(12.5K, 25K]"
56,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(62.5K, 75K]"
52,Privy-corporate,HS-grad,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(50K, 62.5K]"
40,Privy-small-business,Bachelors,Young-adult,Exec-managerial,Not-in-family,Female,Northern-South-America,"(37.5K, 50K]"
29,Privy-small-business,Masters,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(62.5K, 75K]"
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"(25K, 37.5K]"
49,Privy-corporate,Assoc-voc,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(12.5K, 25K]"
37,Privy-small-business,College-1yr+,Divorced,Sales,Not-in-family,Female,USA,"(37.5K, 50K]"
36,Privy-small-business,Bachelors,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(12.5K, 25K]"
32,Privy-small-business,College-<1yr,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(50K, 62.5K]"
53,Privy-corporate,HS-grad,Married-civ-spouse,Tech-support,In-family,Male,Italy,"(25K, 37.5K]"
18,Privy-corporate,11th,Young-adult,Sales,In-family,Male,USA,"[0, 12.5K]"
48,Privy-corporate,HS-grad,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(12.5K, 25K]"
26,Privy-small-business,HS-grad,Divorced,Craft-repair,Not-in-family,Male,USA,"(37.5K, 50K]"
49,Privy-corporate,HS-grad,Separated,Adm-clerical,Unmarried,Female,USA,"[0, 12.5K]"
41,Privy-small-business,HS-grad,Dating,Sales,Not-in-family,Female,USA,"(25K, 37.5K]"
20,Local-gov,College-<1yr,Middle-aged,Craft-repair,Not-in-family,Male,USA,"(37.5K, 50K]"
56,Privy-small-business,HS-grad,Divorced,Prof-specialty,Not-in-family,Female,USA,"[0, 12.5K]"
29,Privy-small-business,Assoc-acdm,Middle-aged,Adm-clerical,Unmarried,Female,USA,"(37.5K, 50K]"
29,Privy-small-business,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(25K, 37.5K]"
55,Privy-corporate,HS-grad,Divorced,Craft-repair,Not-in-family,Male,USA,"above 87.5k"
26,Privy-corporate,Bachelors,Middle-aged,Sales,Not-in-family,Female,USA,"[0, 12.5K]"
32,Privy-corporate,Bachelors,Middle-aged,Exec-managerial,Not-in-family,Female,USA,"(62.5K, 75K]"
33,Privy-small-business,HS-grad,Engaged,Machine-op-inspct,Other-relative,Male,USA,"(12.5K, 25K]"
54,Local-gov,Masters,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(50K, 62.5K]"
33,Privy-corporate,12th,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
44,Self-emp-not-inc,College-<1yr,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(12.5K, 25K]"
47,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"above 87.5k"
90,Self-emp-not-inc,Prof-school,Widowed,Prof-specialty,Not-in-family,Male,USA,"(37.5K, 50K]"
26,Self-emp-not-inc,5th-6th,Young-adult,Prof-specialty,Unmarried,Male,Mexico,"[0, 12.5K]"
44,Privy-small-business,HS-grad,Married-civ-spouse,Other-service,In-family,Male,Thailand,"[0, 12.5K]"
33,Privy-small-business,Assoc-acdm,Dating,Other-service,Not-in-family,Male,Scotland,"[0, 12.5K]"
28,Privy-corporate,College-<1yr,Separated,Craft-repair,Unmarried,Male,USA,"(12.5K, 25K]"
26,Privy-small-business,College-<1yr,Divorced,Adm-clerical,Unmarried,Female,USA,"(37.5K, 50K]"
33,Privy-small-business,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(12.5K, 25K]"
39,Privy-corporate,9th,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(37.5K, 50K]"
34,Self-emp-not-inc,College-<1yr,Married-civ-spouse,Farming-fishing,In-family,Female,USA,"(12.5K, 25K]"
70,Privy-corporate,College-1yr+,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(62.5K, 75K]"
18,Privy-small-business,College-1yr+,Engaged,Other-service,In-family,Male,USA,"(37.5K, 50K]"
65,Local-gov,9th,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"[0, 12.5K]"
52,Privy-corporate,10th,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"[0, 12.5K]"
